,asprin-1.2.0-decision-100-rnd-n1,asprin-1.2.0-decision-100-dissimilarityPositive-n1,asprin-1.2.0-decision-100-n1,asprin-1.2.0-decision-100-dissimilarityAll-n1,asprin-1.2.0-decision-100-vguide_pguide-n1,asprin-1.2.0-decision-100-dissimilarityAllE-n1,asprin-1.2.0-decision-100-dynamic-n1,asprin-1.2.0-decision-100-nosave-n1,asprin-1.2.0-decision-100-pguide-n1,asprin-1.2.0-decision-100-vguide_pguide_rdm-n1,asprin-1.2.0-decision-100-dissimilarityPositiveE-n1
2,15.630001728449539,31.255016132280002,10.60942946447714,28.075915363140002,28.40119695792,31.255016132280002,24.483644455979999,24.845515368899999,24.483644455979999,28.40119695792,31.255016132280002
3,13.34209446028674,26.395230173120002,8.6159039840953398,23.268714170480003,24.987378647760004,18.457641949699997,21.676104773439999,22.71882652032,21.676104773439999,25.04919986746,18.457641949699997
4,12.91352303172674,24.572904963559999,8.2686817618753388,23.076567136240001,24.641730043480003,17.876771670540002,18.827748249939997,21.95598190878,18.827748249939997,24.890685766120001,17.876771670540002
5,12.91352303172674,21.472769567580002,8.2686817618753388,20.616249675940004,24.518577334120003,16.505534670020001,15.359076570746002,21.893742978120002,15.359076570746002,24.302620776060003,16.505534670020001
6,12.91352303172674,20.8495700458,7.2964595396553396,20.616249675940004,24.120307953779999,14.969078587272,15.338299052226001,20.892280989820001,15.338299052226001,24.048879382359999,14.969078587272
7,12.635745253946741,20.677156252699994,7.1774119205953415,20.18600740358,23.978718347600001,14.899634142825999,14.219157808310001,20.655482096020002,14.219157808310001,23.892669893140003,14.899634142825999
8,11.881776999966741,20.191243194199998,7.1774119205953415,19.150501973339999,23.523053322959999,14.304396047597999,14.176054360029999,20.58238268082,14.176054360029999,23.437004868500001,14.304396047597999
9,11.810348428526741,19.773550254939998,7.1774119205953415,19.150501973339999,23.215513640419999,14.070477918938,13.908971422810001,20.484652723739998,13.908971422810001,23.129465185959997,14.070477918938
10,11.691300809486739,19.447735718600001,7.1774119205953415,18.599987756759997,23.014717108859998,14.070477918938,13.908971422810001,20.365605104700002,13.908971422810001,22.95038962348,14.070477918938
11,11.691300809486739,19.400116670980001,6.4135230317153402,18.066362025739998,22.341993633520001,13.856192204638001,13.908971422810001,19.601716215819998,13.908971422810001,22.698718779699998,13.856192204638001
12,11.691300809486739,19.25391784056,3.5563801745813399,17.828266787640001,22.25657894738,13.72252470255,13.422860311694,16.744573358686001,13.422860311694,22.401106934000001,13.72252470255
13,10.629792872986741,19.045584507220003,3.5563801745813399,17.828266787640001,21.52245196326,12.614287154672001,13.353415867249998,16.744573358686001,13.353415867249998,21.608500417720002,12.614287154672001
14,10.629792872986741,18.978671535140002,3.5563801745813399,17.828266787640001,21.430087431239997,12.22875075622,11.577100077783999,16.744573358686001,11.577100077783999,21.428416587440001,12.22875075622
15,10.391697634886739,18.978671535140002,3.5563801745813399,17.68937789876,21.263420764579998,11.76077046064,11.458052458736001,16.729953475645999,11.458052458736001,21.428416587440001,11.76077046064
16,10.391697634886739,18.941725722339999,3.5563801745813399,17.498901708279998,21.251105493640001,11.691326016196001,11.458052458736001,16.729953475645999,11.458052458736001,21.225625126040001,11.691326016196001
17,10.391697634886739,18.62739823698,3.5563801745813399,17.498901708279998,20.90388327142,11.691326016196001,11.458052458736001,16.554514879166,11.458052458736001,20.87840290382,11.691326016196001
18,10.367888111086739,18.151207760799998,3.5563801745813399,17.498901708279998,20.873095094079996,10.857992682862001,10.624719125401999,16.530705355366003,10.624719125401999,20.847614726479996,10.857992682862001
19,10.367888111086739,18.151207760799998,3.5563801745813399,17.498901708279998,20.873095094079996,10.857992682862001,9.9342429349220005,16.530705355366003,9.9342429349220005,20.847614726479996,10.857992682862001
20,8.7012214444227389,17.84264180568,3.5563801745813399,17.082235041619999,20.7415161467,10.857992682862001,8.9818619825440003,16.506895831546,8.9818619825440003,20.847614726479996,10.857992682862001
21,8.7012214444227389,17.675975138999998,3.5563801745813399,16.546664794159998,20.7415161467,10.857992682862001,8.3093473626560002,16.506895831546,8.3093473626560002,20.847614726479996,10.857992682862001
22,8.7012214444227389,17.565137700579999,3.5563801745813399,16.546664794159998,20.735358511240001,10.857992682862001,8.3093473626560002,16.506895831546,8.3093473626560002,20.841457091019997,10.857992682862001
23,8.7012214444227389,17.2873599228,3.3182849364853397,16.368093365599997,20.735358511240001,10.857992682862001,8.3093473626560002,16.268800593450003,8.3093473626560002,20.841457091019997,10.857992682862001
24,8.7012214444227389,17.199640624540002,3.3182849364853397,16.368093365599997,20.735358511240001,10.857992682862001,8.3093473626560002,16.268800593450003,8.3093473626560002,20.770028519580002,10.857992682862001
25,8.7012214444227389,17.024202028059999,3.3182849364853397,16.368093365599997,20.735358511240001,10.580214905082,8.3093473626560002,16.231854780630002,8.3093473626560002,20.770028519580002,10.580214905082
26,8.7012214444227389,17.024202028059999,3.3182849364853397,16.368093365599997,20.735358511240001,10.580214905082,8.1184606631560001,16.231854780630002,8.1184606631560001,20.75540863654,10.580214905082
27,8.7012214444227389,17.024202028059999,3.3182849364853397,16.368093365599997,20.735358511240001,10.580214905082,8.1184606631560001,16.231854780630002,8.1184606631560001,20.75540863654,10.580214905082
28,8.6059833491827398,17.024202028059999,3.3182849364853397,16.368093365599997,20.110358511240001,10.580214905082,8.1184606631560001,15.77947382825,8.1184606631560001,20.13040863654,10.580214905082
29,8.6059833491827398,17.024202028059999,3.3182849364853397,16.038728286239998,20.110358511240001,10.580214905082,7.7921059833560005,15.77947382825,7.7921059833560005,20.13040863654,10.580214905082
30,8.6059833491827398,17.024202028059999,3.3182849364853397,16.038728286239998,20.079570333900001,10.580214905082,7.7921059833560005,15.77947382825,7.7921059833560005,19.92042246422,10.580214905082
31,6.58217382537274,17.024202028059999,3.3182849364853397,15.364125111632001,19.959701696779998,10.580214905082,7.7921059833560005,15.77947382825,7.7921059833560005,19.895791922339999,10.580214905082
32,6.58217382537274,17.024202028059999,3.3182849364853397,13.697458444968001,19.736748480399999,10.580214905082,7.7921059833560005,15.77947382825,7.7921059833560005,19.639839541380002,10.580214905082
33,6.58217382537274,17.024202028059999,3.3182849364853397,13.697458444968001,19.736748480399999,10.580214905082,7.7921059833560005,15.77947382825,7.7921059833560005,19.639839541380002,10.580214905082
34,6.58217382537274,17.024202028059999,3.3182849364853397,12.933569556078002,19.68912943278,10.580214905082,7.7921059833560005,15.77947382825,7.7921059833560005,19.581360009219999,10.580214905082
35,6.58217382537274,16.8575353614,3.1992373174373396,12.933569556078002,19.645269783660002,10.371881571748,7.7921059833560005,15.660426209201997,7.7921059833560005,19.581360009219999,10.371881571748
36,6.58217382537274,16.784435946199999,3.1992373174373396,12.933569556078002,19.632954512719998,10.371881571748,7.5837726500220013,15.660426209201997,7.5837726500220013,19.569044738279999,10.371881571748
37,6.58217382537274,16.784435946199999,3.1992373174373396,12.933569556078002,19.51390689366,10.371881571748,7.5837726500220013,15.660426209201997,7.5837726500220013,19.449997119220001,10.371881571748
38,6.58217382537274,16.784435946199999,3.1992373174373396,12.933569556078002,19.51390689366,10.371881571748,7.0123440785940003,15.592692219061998,7.0123440785940003,19.449997119220001,10.371881571748
