,asprin-1.2.0-dse-100-vguide_pguide_rdm-n1,asprin-1.2.0-dse-100-rnd-n1,asprin-1.2.0-dse-100-pguide-n1,asprin-1.2.0-dse-100-nosave-n1,asprin-1.2.0-dse-100-n1,asprin-1.2.0-dse-100-dissimilarityPositive-n1,asprin-1.2.0-dse-100-dissimilarityAllE-n1,asprin-1.2.0-dse-100-dynamic-n1,asprin-1.2.0-dse-100-dissimilarityAll-n1,asprin-1.2.0-dse-100-dissimilarityPositiveE-n1,asprin-1.2.0-dse-100-vguide_pguide-n1
43,16462.866666666665,788.70000000000005,1044.2666666666667,924.63333333333333,924.63333333333333,4300.0333333333338,1802.6333333333334,1187.4000000000001,1140.1333333333334,1802.6333333333334,16466.599999999999
44,17072.466666666667,802.5,1063.5333333333333,943.43333333333328,943.43333333333328,4373.1333333333332,1831.9000000000001,1206.1666666666667,1156.4333333333334,1831.9000000000001,17076.933333333334
45,17302.5,815.06666666666672,1077.4333333333334,956.23333333333335,956.23333333333335,4437.666666666667,1859.8333333333333,1227.4333333333334,1171.9333333333334,1859.8333333333333,17308.400000000001
46,17518.866666666665,828.29999999999995,1092.9000000000001,970.63333333333333,970.63333333333333,4496.833333333333,1892.7333333333333,1250.1333333333334,1186.6333333333334,1892.7333333333333,17524.833333333332
47,18218.233333333334,841.56666666666672,1109.3,985.4666666666667,985.4666666666667,4591.6999999999998,1918.5999999999999,1269.3666666666666,1200.7666666666667,1918.5999999999999,18224.599999999999
48,18436.333333333332,856.20000000000005,1126.4000000000001,996.43333333333328,996.43333333333328,4646.0333333333338,1947.5666666666666,1291.1333333333334,1218.3,1947.5666666666666,18442.333333333332
49,18502.766666666666,872.33333333333337,1141.7666666666667,1007.1333333333333,1007.1333333333333,4696.8666666666668,1976.0,1309.2,1233.0333333333333,1976.0,18508.799999999999
50,19553.733333333334,885.06666666666672,1156.4000000000001,1021.1333333333333,1021.1333333333333,4783.0666666666666,2005.2666666666667,1328.4000000000001,1245.9000000000001,2005.2666666666667,19560.5
51,19620.666666666668,896.0,1170.7333333333333,1035.2,1035.2,4835.666666666667,2037.8666666666666,1349.6666666666667,1259.9000000000001,2037.8666666666666,19627.266666666666
52,19904.666666666668,913.23333333333335,1184.9666666666667,1049.6666666666667,1049.6666666666667,4914.0333333333338,2069.5333333333333,1365.5333333333333,1281.2,2069.5333333333333,19911.933333333334
53,20188.733333333334,925.56666666666672,1200.1666666666667,1061.9333333333334,1061.9333333333334,4994.6000000000004,2097.4333333333334,1382.2666666666667,1295.9333333333334,2097.4333333333334,20196.099999999999
54,20722.366666666665,937.0,1215.9000000000001,1075.7666666666667,1075.7666666666667,5070.8000000000002,2127.5666666666666,1403.0666666666666,1308.0999999999999,2127.5666666666666,20731.200000000001
55,21901.033333333333,948.26666666666665,1230.5,1092.5333333333333,1092.5333333333333,5188.9333333333334,2159.3333333333335,1421.5666666666666,1321.4666666666667,2159.3333333333335,21909.033333333333
56,22083.066666666666,961.73333333333335,1246.8333333333333,1108.0,1108.0,5253.5666666666666,2186.0666666666666,1441.9000000000001,1333.2666666666667,2186.0666666666666,22091.433333333334
57,22585.0,979.39999999999998,1260.7,1121.0,1121.0,5312.166666666667,2214.2666666666669,1460.5333333333333,1347.4000000000001,2214.2666666666669,22593.599999999999
58,23657.900000000001,991.89999999999998,1277.0,1139.2333333333333,1139.2333333333333,5372.666666666667,2244.5,1478.1666666666667,1361.1666666666667,2244.5,23665.566666666666
59,23675.733333333334,1005.8666666666667,1292.9666666666667,1151.0333333333333,1151.0333333333333,5464.2666666666664,2275.4333333333334,1497.2666666666667,1383.5333333333333,2275.4333333333334,23683.766666666666
60,23816.299999999999,1018.0333333333333,1313.3666666666666,1164.2666666666667,1164.2666666666667,5522.5333333333338,2303.3666666666668,1515.1666666666667,1399.3666666666666,2303.3666666666668,23823.733333333334
61,24853.200000000001,1029.4333333333334,1327.9000000000001,1176.0999999999999,1176.0999999999999,5572.1000000000004,2334.4000000000001,1532.0999999999999,1417.9000000000001,2334.4000000000001,24860.933333333334
62,25358.833333333332,1042.1666666666667,1343.0999999999999,1188.7666666666667,1188.7666666666667,5631.833333333333,2365.1666666666665,1550.5666666666666,1429.9333333333334,2365.1666666666665,25366.266666666666
63,25400.900000000001,1052.4333333333334,1356.4666666666667,1200.6666666666667,1200.6666666666667,5698.3999999999996,2393.7666666666669,1567.8,1444.6666666666667,2393.7666666666669,25408.133333333335
64,25427.733333333334,1065.7,1379.1666666666667,1214.4666666666667,1214.4666666666667,5752.6333333333332,2421.1999999999998,1585.3333333333333,1456.7666666666667,2421.1999999999998,25434.566666666666
65,25559.0,1078.2666666666667,1395.4666666666667,1226.2,1226.2,5801.9666666666662,2448.5666666666666,1601.9333333333334,1472.4333333333334,2448.5666666666666,25565.0
66,25947.533333333333,1090.7666666666667,1411.1333333333334,1238.4333333333334,1238.4333333333334,5866.833333333333,2480.2666666666669,1620.2,1484.4000000000001,2480.2666666666669,25953.666666666668
67,26020.833333333332,1102.0,1423.6666666666667,1252.8333333333333,1252.8333333333333,5941.8999999999996,2513.8000000000002,1636.5666666666666,1501.3666666666666,2513.8000000000002,26026.833333333332
68,26725.466666666667,1115.0666666666666,1439.2,1269.0666666666666,1269.0666666666666,6014.9666666666662,2542.2333333333331,1655.0999999999999,1514.2333333333333,2542.2333333333331,26731.233333333334
69,27660.766666666666,1133.3,1454.2666666666667,1283.2333333333333,1283.2333333333333,6093.2666666666664,2570.8666666666668,1672.6666666666667,1529.5333333333333,2570.8666666666668,27666.866666666665
70,27711.099999999999,1144.9000000000001,1473.2,1295.4666666666667,1295.4666666666667,6185.3999999999996,2599.1333333333332,1688.9666666666667,1549.0999999999999,2599.1333333333332,27716.966666666667
71,29118.233333333334,1161.4000000000001,1486.0999999999999,1308.8,1308.8,6312.5333333333338,2628.2666666666669,1709.4000000000001,1566.5666666666666,2628.2666666666669,29123.466666666667
72,29200.066666666666,1174.7,1499.5666666666666,1323.5,1323.5,6366.7666666666664,2654.6333333333332,1727.4333333333334,1585.9666666666667,2654.6333333333332,29204.566666666666
73,29600.599999999999,1186.5666666666666,1511.9000000000001,1337.0333333333333,1337.0333333333333,6420.4333333333334,2684.6333333333332,1746.8333333333333,1607.5666666666666,2684.6333333333332,29605.566666666666
74,30045.799999999999,1197.9666666666667,1523.4333333333334,1354.0333333333333,1354.0333333333333,6492.1000000000004,2713.5,1766.3333333333333,1628.5,2713.5,30050.766666666666
75,30354.733333333334,1210.8333333333333,1536.7,1370.4000000000001,1370.4000000000001,6575.1333333333332,2747.3333333333335,1783.2,1647.0,2747.3333333333335,30360.466666666667
76,30833.766666666666,1223.2,1551.4333333333334,1383.1333333333334,1383.1333333333334,6622.833333333333,2781.5999999999999,1799.9666666666667,1664.7666666666667,2781.5999999999999,30839.833333333332
77,31080.166666666668,1233.8333333333333,1564.4000000000001,1396.2333333333333,1396.2333333333333,6692.2666666666664,2814.2666666666669,1817.9333333333334,1686.2666666666667,2814.2666666666669,31086.533333333333
78,31545.566666666666,1244.9666666666667,1576.0666666666666,1406.6666666666667,1406.6666666666667,6743.1333333333332,2842.0333333333333,1835.1333333333334,1706.3666666666666,2842.0333333333333,31551.5
79,31593.099999999999,1260.2,1587.6666666666667,1416.9000000000001,1416.9000000000001,6787.8000000000002,2873.4666666666667,1854.6333333333334,1719.4333333333334,2873.4666666666667,31599.200000000001
80,31918.400000000001,1276.0666666666666,1602.9666666666667,1434.2666666666667,1434.2666666666667,6856.0666666666666,2905.0666666666666,1872.6666666666667,1731.7333333333333,2905.0666666666666,31924.400000000001
81,31951.366666666665,1287.3666666666666,1615.1666666666667,1448.8666666666666,1448.8666666666666,6906.8666666666668,2937.8333333333335,1888.1666666666667,1750.6333333333334,2937.8333333333335,31957.799999999999
82,31960.133333333335,1297.5333333333333,1628.1333333333334,1462.3333333333333,1462.3333333333333,6951.4666666666662,2967.9333333333334,1905.0333333333333,1763.4666666666667,2967.9333333333334,31966.933333333334
83,32052.633333333335,1311.2,1641.3333333333333,1475.5333333333333,1475.5333333333333,7038.5,2997.0999999999999,1921.5333333333333,1777.6666666666667,2997.0999999999999,32059.733333333334
84,32337.966666666667,1323.2666666666667,1652.4666666666667,1490.5666666666666,1490.5666666666666,7113.2666666666664,3027.6999999999998,1938.5333333333333,1794.4000000000001,3027.6999999999998,32344.900000000001
85,32485.5,1337.1666666666667,1664.8,1503.7,1503.7,7165.5,3059.1333333333332,1954.5666666666666,1809.5333333333333,3059.1333333333332,32492.566666666666
86,32664.333333333332,1350.9666666666667,1677.3333333333333,1515.3666666666666,1515.3666666666666,7209.666666666667,3089.0666666666666,1974.3333333333333,1822.7666666666667,3089.0666666666666,32671.533333333333
87,33027.533333333333,1362.4000000000001,1688.8666666666666,1528.6333333333334,1528.6333333333334,7288.8000000000002,3118.9000000000001,1992.5666666666666,1838.2333333333333,3118.9000000000001,33034.900000000001
88,33056.23333333333,1373.2666666666667,1702.0999999999999,1545.0,1545.0,7349.9333333333334,3150.1333333333332,2011.5,1851.2333333333333,3150.1333333333332,33063.666666666664
89,33209.366666666669,1388.9000000000001,1713.9333333333334,1558.5,1558.5,7404.333333333333,3179.3000000000002,2027.8333333333333,1865.7666666666667,3179.3000000000002,33216.933333333334
90,33237.333333333336,1402.8333333333333,1727.8666666666666,1573.0,1573.0,7473.4666666666662,3209.0666666666666,2046.5999999999999,1880.7333333333333,3209.0666666666666,33244.933333333334
91,33758.099999999999,1413.0999999999999,1739.0999999999999,1584.6666666666667,1584.6666666666667,7525.5,3241.1333333333332,2064.2333333333331,1897.4666666666667,3241.1333333333332,33765.800000000003
92,34066.466666666667,1424.6333333333334,1753.7666666666667,1600.8,1600.8,7581.0333333333338,3271.3000000000002,2081.5,1911.1666666666667,3271.3000000000002,34074.166666666664
93,34231.833333333336,1437.9333333333334,1766.4666666666667,1616.5999999999999,1616.5999999999999,7628.666666666667,3303.2333333333331,2099.2333333333331,1927.3666666666666,3303.2333333333331,34239.466666666667
94,34426.633333333331,1449.0666666666666,1781.3333333333333,1627.5999999999999,1627.5999999999999,7681.1999999999998,3334.9666666666667,2116.1333333333332,1941.5999999999999,3334.9666666666667,34434.73333333333
95,34477.23333333333,1460.8666666666666,1792.9666666666667,1639.2,1639.2,7786.6333333333332,3368.3333333333335,2131.6999999999998,1956.4333333333334,3368.3333333333335,34485.23333333333
96,34825.5,1473.4333333333334,1808.5,1651.7,1651.7,7895.4333333333334,3400.7666666666669,2147.2666666666669,1971.2333333333333,3400.7666666666669,34833.933333333334
97,34850.366666666669,1483.2333333333333,1821.2333333333333,1664.1333333333334,1664.1333333333334,7961.3999999999996,3429.5333333333333,2167.8333333333335,1986.5333333333333,3429.5333333333333,34859.366666666669
98,35140.300000000003,1496.1333333333334,1832.8,1676.6333333333334,1676.6333333333334,8043.6333333333332,3462.6333333333332,2184.7333333333331,1998.1666666666667,3462.6333333333332,35149.800000000003
99,35176.666666666664,1509.5,1843.0666666666666,1689.7333333333333,1689.7333333333333,8100.6999999999998,3493.2333333333331,2201.5333333333333,2011.8333333333333,3493.2333333333331,35186.166666666664
100,35191.599999999999,1524.5666666666666,1858.8,1702.3333333333333,1702.3333333333333,8152.0,3526.0333333333333,2216.6333333333332,2023.7666666666667,3526.0333333333333,35201.333333333336
