,asprin-1.2.0-decision-100-rnd-n1,asprin-1.2.0-decision-100-dissimilarityPositive-n1,asprin-1.2.0-decision-100-n1,asprin-1.2.0-decision-100-dissimilarityAll-n1,asprin-1.2.0-decision-100-vguide_pguide-n1,asprin-1.2.0-decision-100-dissimilarityAllE-n1,asprin-1.2.0-decision-100-dynamic-n1,asprin-1.2.0-decision-100-nosave-n1,asprin-1.2.0-decision-100-pguide-n1,asprin-1.2.0-decision-100-vguide_pguide_rdm-n1,asprin-1.2.0-decision-100-dissimilarityPositiveE-n1
2,0.017330333333333333,0.036328333333333331,0.032660999999999996,0.02299633333333333,0.16964166666666669,0.034994999999999998,0.039994000000000002,0.030994999999999998,0.03766033333333333,0.15964133333333333,0.041993666666666672
3,0.022662999999999999,0.046326666666666662,0.042326000000000003,0.035660999999999998,0.30828733333333336,0.044660666666666661,0.051992333333333335,0.040327000000000002,0.048658333333333331,0.29095433333333331,0.054325000000000005
4,0.036660999999999999,0.061324333333333335,0.056323666666666668,0.061657333333333335,0.45359833333333333,0.053992666666666661,0.063323666666666667,0.053658666666666667,0.059323666666666663,0.41526899999999994,0.065989999999999993
5,0.043659999999999997,0.073989333333333324,0.079319666666666663,0.081987666666666667,0.59990966666666667,0.061657999999999998,0.075655333333333338,0.075988666666666663,0.070654999999999996,0.5405833333333333,0.075322333333333338
6,0.048992999999999988,0.095652666666666664,0.088984666666666656,0.10431766666666668,0.74855366666666667,0.076988666666666664,0.086653666666666671,0.084987333333333345,0.080987333333333328,0.66823066666666664,0.096986000000000003
7,0.05399233333333333,0.110317,0.095650333333333337,0.12864733333333334,0.95019000000000009,0.10131800000000002,0.097985666666666651,0.090986333333333336,0.091652333333333336,0.83953800000000001,0.12964766666666666
8,0.059324999999999996,0.25029566666666664,0.10631533333333333,0.15331066666666668,1.1358283333333332,0.10964966666666666,0.10931733333333334,0.10098500000000001,0.10231733333333333,0.9965139999999999,0.13964633333333334
9,0.068990333333333334,0.27529233333333331,0.11264766666666669,0.18263933333333329,1.2878053333333332,0.11598233333333334,0.12031566666666665,0.10731766666666666,0.11231566666666666,1.1261613333333333,0.14731133333333332
10,0.074989666666666663,0.32228499999999999,0.119647,0.21430099999999999,1.444115,0.12498033333333332,0.13164700000000001,0.113983,0.12331366666666665,1.2604746666666669,0.15930966666666665
11,0.082988666666666669,0.43260166666666661,0.12764533333333333,0.25029533333333337,1.6187549999999999,0.13931133333333334,0.14331199999999999,0.12098200000000002,0.13397866666666666,1.4114513333333336,0.17863999999999999
