,asprin-1.2.0-decision-100-rnd-n1,asprin-1.2.0-decision-100-dissimilarityPositive-n1,asprin-1.2.0-decision-100-n1,asprin-1.2.0-decision-100-dissimilarityAll-n1,asprin-1.2.0-decision-100-vguide_pguide-n1,asprin-1.2.0-decision-100-dissimilarityAllE-n1,asprin-1.2.0-decision-100-dynamic-n1,asprin-1.2.0-decision-100-nosave-n1,asprin-1.2.0-decision-100-pguide-n1,asprin-1.2.0-decision-100-vguide_pguide_rdm-n1,asprin-1.2.0-decision-100-dissimilarityPositiveE-n1
17,0.0,14857.666666666666,0.0,1554.6666666666667,3773.6666666666665,1177.6666666666667,85.333333333333329,0.0,85.333333333333329,3773.6666666666665,1177.6666666666667
18,0.0,15119.333333333334,0.0,1568.0,4096.0,1207.3333333333333,93.333333333333329,0.0,93.333333333333329,4096.0,1207.3333333333333
19,0.0,16453.333333333332,0.0,1663.6666666666667,4223.0,1259.3333333333333,97.666666666666671,0.0,97.666666666666671,4223.0,1259.3333333333333
20,0.0,16871.333333333332,0.0,1703.6666666666667,4290.0,1285.6666666666667,103.33333333333333,0.0,103.33333333333333,4290.0,1285.6666666666667
21,0.0,17213.333333333332,0.0,1708.6666666666667,4778.333333333333,1337.3333333333333,127.0,0.0,127.0,4769.0,1337.3333333333333
22,0.0,17609.0,0.0,1838.6666666666667,5494.0,1372.6666666666667,133.0,0.0,133.0,5401.0,1372.6666666666667
23,0.0,18590.333333333332,0.0,1898.0,5655.0,1414.0,137.33333333333334,0.0,137.33333333333334,5789.0,1414.0
24,0.0,18882.333333333332,0.0,1923.0,5860.666666666667,1468.6666666666667,143.66666666666666,0.0,143.66666666666666,5950.333333333333,1468.6666666666667
25,0.0,20858.333333333332,0.0,1999.3333333333333,6180.666666666667,1508.6666666666667,146.66666666666666,0.0,146.66666666666666,6456.666666666667,1508.6666666666667
26,0.0,29572.0,0.0,2087.0,7411.333333333333,1547.3333333333333,154.0,0.0,154.0,7052.0,1547.3333333333333
27,0.0,32184.0,0.0,2130.3333333333335,7463.666666666667,1645.3333333333333,158.66666666666666,0.0,158.66666666666666,8214.3333333333339,1645.3333333333333
28,0.0,64939.666666666664,0.0,2159.0,7779.666666666667,1819.0,163.33333333333334,0.0,163.33333333333334,8975.3333333333339,1819.0
29,0.0,66863.333333333328,0.0,2176.6666666666665,7853.333333333333,1888.0,166.66666666666666,0.0,166.66666666666666,9945.6666666666661,1888.0
30,0.0,68151.666666666672,0.0,2197.6666666666665,9458.6666666666661,1938.3333333333333,169.0,0.0,169.0,11955.333333333334,1938.3333333333333
31,0.0,68716.666666666672,0.0,2224.0,10223.0,1992.3333333333333,176.33333333333334,0.0,176.33333333333334,12314.666666666666,1992.3333333333333
32,0.0,69733.666666666672,0.0,2239.6666666666665,12305.666666666666,2050.3333333333335,197.0,0.0,197.0,13339.0,2050.3333333333335
33,0.0,70579.333333333328,0.0,2250.0,13221.666666666666,2185.6666666666665,200.33333333333334,0.0,200.33333333333334,14475.0,2185.6666666666665
34,0.0,71644.333333333328,0.0,2266.6666666666665,14545.0,2217.3333333333335,206.0,0.0,206.0,14689.333333333334,2217.3333333333335
35,0.0,76563.333333333328,0.0,2321.6666666666665,15101.333333333334,2258.3333333333335,214.0,0.0,214.0,16978.333333333332,2258.3333333333335
36,0.0,82523.666666666672,0.0,2336.6666666666665,18154.333333333332,2299.0,231.66666666666666,0.0,231.66666666666666,17658.0,2299.0
37,0.0,85110.666666666672,0.0,2410.0,19449.0,2337.6666666666665,236.66666666666666,0.0,236.66666666666666,17774.333333333332,2337.6666666666665
38,0.0,87571.0,0.0,2436.6666666666665,20512.0,2448.0,240.33333333333334,0.0,240.33333333333334,20195.666666666668,2448.0
39,0.0,87843.333333333328,0.0,2453.0,21124.0,2478.6666666666665,246.66666666666666,0.0,246.66666666666666,20633.333333333332,2478.6666666666665
40,0.0,89850.333333333328,0.0,2470.0,22336.333333333332,2506.6666666666665,255.66666666666666,0.0,255.66666666666666,21599.666666666668,2506.6666666666665
41,0.0,101564.33333333333,0.0,2486.3333333333335,24727.0,2537.6666666666665,259.33333333333331,0.0,259.33333333333331,21652.0,2537.6666666666665
42,0.0,175566.66666666666,0.0,2512.6666666666665,24939.666666666668,2584.3333333333335,265.66666666666669,0.0,265.66666666666669,21864.333333333332,2584.3333333333335
43,0.0,177437.0,0.0,2533.0,24974.333333333332,2644.6666666666665,285.66666666666669,0.0,285.66666666666669,21866.0,2644.6666666666665
44,0.0,191780.66666666666,0.0,2558.3333333333335,25031.0,2688.0,296.0,0.0,296.0,23423.333333333332,2688.0
45,0.0,193215.33333333334,0.0,2575.3333333333335,25186.666666666668,2726.0,298.33333333333331,0.0,298.33333333333331,24121.666666666668,2726.0
46,0.0,194549.66666666666,0.0,2589.0,26946.0,2812.3333333333335,303.66666666666669,0.0,303.66666666666669,26813.666666666668,2812.3333333333335
47,0.0,195203.66666666666,0.0,2647.0,27940.0,2881.6666666666665,308.33333333333331,0.0,308.33333333333331,28099.0,2881.6666666666665
48,0.0,198382.66666666666,0.0,2665.0,29241.0,2919.6666666666665,314.66666666666669,0.0,314.66666666666669,29508.666666666668,2919.6666666666665
49,0.0,199388.66666666666,0.0,2709.6666666666665,29393.333333333332,2965.0,318.33333333333331,0.0,318.33333333333331,29953.333333333332,2965.0
50,0.0,224566.66666666666,0.0,2784.3333333333335,29480.0,3034.3333333333335,331.33333333333331,0.0,331.33333333333331,40129.0,3034.3333333333335
51,0.0,225073.66666666666,0.0,2792.3333333333335,30753.333333333332,3083.6666666666665,337.0,0.0,337.0,44303.333333333336,3083.6666666666665
