,asprin-1.2.0-dse-100-vguide_pguide_rdm-n1,asprin-1.2.0-dse-100-rnd-n1,asprin-1.2.0-dse-100-pguide-n1,asprin-1.2.0-dse-100-nosave-n1,asprin-1.2.0-dse-100-n1,asprin-1.2.0-dse-100-dissimilarityPositive-n1,asprin-1.2.0-dse-100-dissimilarityAllE-n1,asprin-1.2.0-dse-100-dynamic-n1,asprin-1.2.0-dse-100-dissimilarityAll-n1,asprin-1.2.0-dse-100-dissimilarityPositiveE-n1,asprin-1.2.0-dse-100-vguide_pguide-n1
14,2881.5999999999999,0.0,134.73333333333332,0.0,0.0,1550.0,563.66666666666663,135.76666666666668,404.30000000000001,563.66666666666663,2879.5
15,3029.4333333333334,0.0,142.46666666666667,0.0,0.0,1638.4666666666667,595.0,143.80000000000001,423.83333333333331,595.0,3027.5666666666666
16,3108.5666666666666,0.0,152.0,0.0,0.0,1752.9333333333334,618.5,152.26666666666668,439.83333333333331,618.5,3108.9333333333334
17,3335.1999999999998,0.0,159.16666666666666,0.0,0.0,1923.5333333333333,640.79999999999995,160.09999999999999,456.36666666666667,640.79999999999995,3336.1333333333332
18,3481.9333333333334,0.0,171.03333333333333,0.0,0.0,2050.1999999999998,661.73333333333335,167.43333333333334,479.03333333333336,661.73333333333335,3483.3000000000002
19,4010.6999999999998,0.0,180.16666666666666,0.0,0.0,2154.9000000000001,680.29999999999995,172.36666666666667,493.46666666666664,680.29999999999995,4011.8666666666668
20,4790.8999999999996,0.0,189.90000000000001,0.0,0.0,2272.3333333333335,704.70000000000005,180.63333333333333,523.0,704.70000000000005,4793.166666666667
21,4817.666666666667,0.0,199.30000000000001,0.0,0.0,2332.0,730.93333333333328,188.66666666666666,540.89999999999998,730.93333333333328,4819.9333333333334
22,5114.5,0.0,214.06666666666666,0.0,0.0,2415.5,754.36666666666667,199.26666666666668,560.23333333333335,754.36666666666667,5117.3999999999996
23,5305.8000000000002,0.0,224.43333333333334,0.0,0.0,2501.3333333333335,776.39999999999998,208.46666666666667,584.83333333333337,776.39999999999998,5309.2666666666664
24,5389.1999999999998,0.0,234.46666666666667,0.0,0.0,2600.6333333333332,804.0333333333333,222.09999999999999,604.06666666666672,804.0333333333333,5392.5333333333338
25,5739.8666666666668,0.0,243.56666666666666,0.0,0.0,2679.1666666666665,827.0,235.13333333333333,618.93333333333328,827.0,5744.5666666666666
26,5807.5333333333338,0.0,260.43333333333334,0.0,0.0,2774.1333333333332,854.0333333333333,247.13333333333333,633.89999999999998,854.0333333333333,5812.4333333333334
27,5836.833333333333,0.0,270.26666666666665,0.0,0.0,2831.6999999999998,879.29999999999995,272.69999999999999,655.83333333333337,879.29999999999995,5843.1000000000004
28,5908.5666666666666,0.0,280.80000000000001,0.0,0.0,2887.9666666666667,906.36666666666667,283.69999999999999,670.76666666666665,906.36666666666667,5914.4333333333334
29,6916.9333333333334,0.0,287.76666666666665,0.0,0.0,2974.3666666666668,929.36666666666667,292.66666666666669,693.5,929.36666666666667,6922.6333333333332
30,10712.633333333333,0.0,297.76666666666665,0.0,0.0,3080.0333333333333,950.70000000000005,303.76666666666665,710.63333333333333,950.70000000000005,10717.933333333332
31,10973.866666666667,0.0,306.80000000000001,0.0,0.0,3151.4666666666667,972.83333333333337,314.80000000000001,727.70000000000005,972.83333333333337,10978.566666666668
32,11623.233333333334,0.0,319.69999999999999,0.0,0.0,3213.8000000000002,992.73333333333335,324.69999999999999,741.26666666666665,992.73333333333335,11627.5
33,11673.700000000001,0.0,328.69999999999999,0.0,0.0,3288.9000000000001,1021.0,338.73333333333335,755.66666666666663,1021.0,11678.1
34,11991.333333333334,0.0,338.16666666666669,0.0,0.0,3344.3000000000002,1042.0333333333333,349.53333333333336,767.73333333333335,1042.0333333333333,11996.366666666667
35,12897.833333333334,0.0,348.0,0.0,0.0,3394.4000000000001,1062.1333333333334,362.96666666666664,783.9666666666667,1062.1333333333334,12903.166666666666
36,13008.633333333333,0.0,356.56666666666666,0.0,0.0,3484.0666666666666,1085.0,373.60000000000002,796.79999999999995,1085.0,13014.066666666668
37,13103.433333333332,0.0,364.76666666666665,0.0,0.0,3555.2666666666669,1111.0666666666666,381.39999999999998,814.60000000000002,1111.0666666666666,13109.066666666668
38,13575.466666666667,0.0,372.5,0.0,0.0,3627.3666666666668,1138.4000000000001,400.5,827.5333333333333,1138.4000000000001,13580.933333333332
39,15407.466666666667,0.0,379.03333333333336,0.0,0.0,3687.8000000000002,1156.7,417.46666666666664,848.89999999999998,1156.7,15412.433333333332
40,15833.9,0.0,395.83333333333331,0.0,0.0,3764.4666666666667,1179.0333333333333,432.03333333333336,864.5,1179.0333333333333,15838.200000000001
41,15994.333333333334,0.0,405.80000000000001,0.0,0.0,3842.7666666666669,1203.6666666666667,445.16666666666669,880.93333333333328,1203.6666666666667,15998.1
42,16030.333333333334,0.0,414.16666666666669,0.0,0.0,3915.6333333333332,1228.0666666666666,459.66666666666669,897.16666666666663,1228.0666666666666,16034.166666666666
43,16235.1,0.0,421.80000000000001,0.0,0.0,3994.0999999999999,1251.3666666666666,470.66666666666669,912.36666666666667,1251.3666666666666,16238.833333333334
44,16844.700000000001,0.0,434.60000000000002,0.0,0.0,4067.1999999999998,1274.5666666666666,482.80000000000001,928.66666666666663,1274.5666666666666,16849.166666666668
45,17074.733333333334,0.0,443.39999999999998,0.0,0.0,4131.7333333333336,1296.7666666666667,499.53333333333336,944.16666666666663,1296.7666666666667,17080.633333333335
46,17291.099999999999,0.0,453.86666666666667,0.0,0.0,4190.8999999999996,1322.6666666666667,519.23333333333335,958.86666666666667,1322.6666666666667,17297.066666666666
