,asprin-1.2.0-decision-100-rnd-n1,asprin-1.2.0-decision-100-dissimilarityPositive-n1,asprin-1.2.0-decision-100-n1,asprin-1.2.0-decision-100-dissimilarityAll-n1,asprin-1.2.0-decision-100-vguide_pguide-n1,asprin-1.2.0-decision-100-dissimilarityAllE-n1,asprin-1.2.0-decision-100-dynamic-n1,asprin-1.2.0-decision-100-nosave-n1,asprin-1.2.0-decision-100-pguide-n1,asprin-1.2.0-decision-100-vguide_pguide_rdm-n1,asprin-1.2.0-decision-100-dissimilarityPositiveE-n1
2,26.492222249999998,40.726475666666666,42.993464250000002,79.754125500000001,87.964377249999998,35.698572666666671,88.649522999999988,35.376372000000003,67.228529000000009,111.53979325,34.011496333333334
3,26.655197250000001,80.981022333333343,43.436396999999999,80.900951250000006,90.72195825,41.783314333333337,88.683267749999999,35.879795250000001,67.256524499999998,115.43745075,41.862302999999997
4,26.842918749999999,84.840769000000009,43.525633249999998,81.185907749999998,91.634069499999995,48.078690333333334,88.714263000000003,36.05451875,67.283270999999999,116.68051149999999,50.380008333333336
5,26.896410750000001,88.836828000000011,43.561377499999999,81.298390499999996,92.278471749999994,51.32752966666667,88.749007750000004,36.144005249999992,67.312516500000001,117.24542550000001,54.648693000000002
6,26.9474035,91.423101000000017,43.600871500000004,81.599094750000006,92.4956885,52.444693000000001,88.773754249999996,36.182749250000001,67.334762999999995,117.81158975,56.11780266666667
7,26.984898000000001,91.915359333333342,43.645364999999998,81.68733125,92.734902250000005,52.659660333333335,88.803999750000003,36.247738999999996,67.361259000000004,118.08204875,56.392094333333326
8,27.026641750000003,92.114328999999998,43.675610500000005,81.78306649999999,92.951119249999991,53.243905000000005,88.844243750000004,36.28148375,67.39500425,118.349008,57.024331333333329
9,27.049638499999997,92.374289333333323,43.781844250000006,81.843807499999997,93.123342750000006,53.483201999999999,88.877238750000004,36.333725749999999,67.423000000000002,118.53972899999999,57.243298000000003
10,27.08463325,92.611253333333323,43.798091749999998,81.972788000000008,93.276819250000003,53.815818333333333,88.917732749999999,36.360971499999998,67.457245,118.69745474999999,57.609575333333339
11,27.10763,92.880545666666663,43.825087750000002,82.034278499999999,93.453542249999998,53.892806999999998,88.945478500000007,36.391216999999997,67.480991250000002,118.8966745,57.682564333333325
12,27.12537725,93.078515666666661,43.849083750000005,82.130014250000002,93.611268249999995,54.04545066666666,89.002970250000004,36.416962999999996,67.526734750000003,119.0594,57.849205333333337
13,27.139625000000002,93.550111000000001,43.86333175,82.234748249999996,93.791740750000002,54.210092333333328,89.04471375,36.434710499999994,67.560479749999999,119.26811825,58.001848666666667
14,27.150873250000004,93.72008533333333,43.87433,82.34123224999999,93.943967749999999,54.250419666666666,89.066960499999993,36.462206250000001,67.580227000000008,119.44009199999999,58.04517533333334
15,27.171120250000001,94.072364999999991,43.91557375,82.419220499999994,94.091445749999991,54.291413000000006,89.098705500000008,36.49770075,67.607972750000002,119.58981925000001,58.086502333333328
16,27.191117499999997,94.275333999999987,43.929072000000005,82.493209500000006,94.243172500000014,54.337739333333332,89.132950250000007,36.512698749999998,67.636968499999995,119.74829525000001,58.135828000000004
17,27.205615250000001,94.472970666666654,43.942819999999998,82.566198499999999,94.397649000000001,54.371400999999999,89.158946499999999,36.527946499999999,67.659215250000003,119.90977075000001,58.174488666666669
18,27.221112750000003,94.846914000000012,43.985064000000001,82.636437749999999,94.548875999999993,54.438057666666658,89.184442749999988,36.562191499999997,67.681212000000002,120.06874675,58.258809666666671
19,27.239360000000001,94.992225000000005,43.996312250000003,82.713425999999998,94.707851750000003,54.471386333333328,89.215937749999995,36.573440249999997,67.708207999999999,120.24272049999999,58.300136999999999
20,27.26460625,95.039551333333335,44.022558000000004,82.81841,94.849329999999995,54.517712666666661,89.244183499999991,36.591187750000003,67.732454250000004,120.38869800000001,58.35779466666667
21,27.2901025,95.292845666666665,44.065301750000003,82.902896999999996,94.990558250000007,54.547708333333333,89.278928249999993,36.606185750000002,67.760949749999995,120.53417575,58.394122666666668
22,27.308349999999997,95.552139666666676,44.078799500000002,82.986884500000002,95.132786750000008,54.583036666666665,89.316422500000002,36.620183499999996,67.791945249999998,120.68065325000001,58.435449666666663
23,27.324347750000001,95.618463000000006,44.097796750000001,83.07737075,95.27401549999999,54.603033333333336,89.338419000000016,36.638930500000001,67.811442249999999,120.82663124999999,58.45544666666666
24,27.343094999999998,95.648124999999993,44.133041499999997,83.168857000000003,95.415993999999998,54.625363333333333,89.362665249999992,36.656177999999997,67.832689000000002,120.97260925,58.478776333333336
25,27.356092749999998,95.728112999999993,44.145039500000003,83.268591749999999,95.564221250000003,54.650359666666667,89.388161000000011,36.67192575,67.855185750000004,121.118337,58.50310566666667
26,27.3715905,96.006070666666673,44.186532749999998,83.371326499999995,95.712198749999999,54.69935233333333,89.452401249999994,36.708670499999997,67.906177749999998,121.26431449999998,58.550431333333336
27,27.384838500000001,96.082725333333329,44.216778000000005,83.508805750000008,95.860176249999995,54.722349000000001,89.473148249999994,36.7231685,67.925174499999997,121.4102925,58.576094333333323
28,27.398336749999999,96.170045666666667,44.271519499999997,83.61354,96.008403749999999,54.738013666666667,89.4991445,36.737666250000004,67.947171749999995,121.55602049999999,58.590758666666666
29,27.411084500000001,96.190709000000012,44.338009,83.73002224999999,96.156881249999998,54.753344999999996,89.53538875000001,36.747664749999998,67.977167499999993,121.70174875000001,58.606755999999997
30,27.426082000000001,96.205707000000004,44.363754749999998,83.850003999999998,96.305358749999996,54.786006666666673,89.576632500000002,36.759413250000001,68.011412250000006,121.8474765,58.641083999999999
31,27.43833025,96.30302566666667,44.409247999999998,83.973985499999998,96.454086250000003,54.808002999999992,89.610377499999998,36.781909749999997,68.039907749999998,121.99320475,58.665747333333336
32,27.455078,96.326021666666676,44.423245999999999,84.092717749999991,96.602314249999992,54.844996999999999,89.640622750000006,36.793658000000001,68.065653749999996,122.1391825,58.710074333333331
33,27.467576000000001,96.386679000000001,44.456491,84.215199249999998,96.750541499999997,54.867326666666663,89.665868749999987,36.805656499999998,68.087150500000007,122.28516024999999,58.734070666666668
34,27.479323999999998,96.457001333333324,44.482987000000001,84.340180250000003,96.899268500000005,54.879991666666662,89.703113250000001,36.831652500000004,68.117645999999993,122.43088800000001,58.74640200000001
35,27.49207225,96.572984000000005,44.497234750000004,84.468660999999997,97.048245500000007,54.892322999999998,89.800598749999992,36.844900500000001,68.193884499999996,122.576616,58.757400333333344
36,27.504820250000002,96.617643999999999,44.50898325,84.60414025,97.196723249999991,54.904321333333336,89.824095499999999,36.858898499999995,68.213881499999999,122.72234399999999,58.768732
37,27.515068750000001,96.642640333333318,44.524730750000003,84.742618999999991,97.345700499999992,54.915319666666669,89.863089250000002,36.875646250000003,68.246376249999997,122.86832174999999,58.779063666666673
38,27.526316749999999,96.685300999999995,44.582971999999998,84.881348000000003,97.494177999999991,54.927317999999993,89.899083749999988,36.895643249999999,68.27637150000001,123.01404925,58.790395333333343
39,27.537815000000002,96.749957999999992,44.596470249999996,85.027326000000002,97.642405249999996,54.938316333333326,89.920080500000012,36.906641499999999,68.295118500000001,123.15952725,58.800727333333334
40,27.550562499999998,96.792618666666669,44.614217499999995,85.189800999999989,97.790633,54.949314666666659,89.943577000000005,36.918389750000003,68.31586575,123.305505,58.810725999999995
41,27.56606,96.951261000000002,44.63171475,85.344777500000006,97.938360500000002,54.96297933333333,89.976071750000003,36.937886750000004,68.343111500000006,123.45098274999999,58.824390666666666
42,27.579808,96.983255666666665,44.642462750000007,85.504503249999999,98.08683825,54.984643000000005,90.00931700000001,36.955384250000002,68.371607249999997,123.596711,58.848053666666665
43,27.590306249999998,97.127233666666655,44.655710749999997,85.664228750000007,98.235315999999997,54.997307333333339,90.032813250000004,36.966632500000003,68.392604000000006,123.74268925000001,58.861384666666659
44,27.600804500000002,97.17489333333333,44.677457500000003,85.827454250000002,98.384043500000004,55.013637999999993,90.085305250000005,36.977380499999995,68.434847750000003,123.88791725000002,58.877382333333323
45,27.612552999999998,97.314538333333317,44.68795575,85.996928249999996,98.532271000000009,55.036633999999999,90.203287500000002,36.990128499999997,68.529083499999999,124.03389525,58.901378999999999
46,27.624551500000003,97.339534333333347,44.700454000000001,86.170901999999998,98.679998249999997,55.069295666666655,90.241281749999999,37.001126749999997,68.561578499999996,124.1791235,58.936707000000006
47,27.636299749999999,97.364530666666667,44.723200500000004,86.347625249999993,98.828725500000004,55.094625333333333,90.275526499999998,37.015374749999999,68.590823999999998,124.324601,58.96636933333334
48,27.645798749999997,97.392193333333339,44.735698999999997,86.528597499999989,98.976202999999998,55.114955666666667,90.317769999999996,37.028372500000003,68.6255685,124.47057925,58.987699333333346
49,27.655297249999997,97.423188333333329,44.751946500000003,86.716568999999993,99.124430500000003,55.125954,90.340766500000001,37.038871,68.646065500000006,124.61630700000001,58.998364666666674
50,27.665795749999997,97.500509666666673,44.769193999999999,86.921787999999992,99.273657999999998,55.137952333333324,91.456596500000003,37.051119249999999,69.477189250000009,124.7637845,59.009362999999986
51,27.678793750000004,97.530171666666661,44.778693000000004,87.112758999999997,99.421385499999985,55.148950666666671,91.484092500000003,37.064617499999997,69.500935499999997,124.9092625,59.019694666666659
