,asprin-1.2.0-dse-100-vguide_pguide_rdm-n1,asprin-1.2.0-dse-100-rnd-n1,asprin-1.2.0-dse-100-pguide-n1,asprin-1.2.0-dse-100-nosave-n1,asprin-1.2.0-dse-100-n1,asprin-1.2.0-dse-100-dissimilarityPositive-n1,asprin-1.2.0-dse-100-dissimilarityAllE-n1,asprin-1.2.0-dse-100-dynamic-n1,asprin-1.2.0-dse-100-dissimilarityAll-n1,asprin-1.2.0-dse-100-dissimilarityPositiveE-n1,asprin-1.2.0-dse-100-vguide_pguide-n1
46,1.2691070333333336,0.035928000000000002,0.094619933333333323,0.032827833333333341,0.033228366666666675,0.12641406666666666,0.071988899999999995,5.2966947333333341,0.31595086666666666,0.063457833333333311,1.241878966666667
47,1.3186998333333333,0.036728000000000004,0.09718626666666666,0.033427766666666678,0.033994933333333338,0.13034693333333336,0.073788633333333298,5.4484717666666684,0.32868226666666672,0.065224199999999996,1.2905049666666668
48,1.3438960333333332,0.037527933333333333,0.0998859,0.033994300000000012,0.034694800000000012,0.13374633333333333,0.075821666666666662,5.6020147333333332,0.34188026666666677,0.066923933333333324,1.315067966666666
49,1.3609936333333332,0.038294466666666666,0.10251890000000001,0.034560866666666676,0.035194733333333346,0.13711260000000003,0.077887933333333312,5.7549248666666672,0.35527799999999998,0.068723733333333328,1.3315988333333333
50,1.4396815999999999,0.038961000000000003,0.10521833333333334,0.035227366666666676,0.036061333333333348,0.14121203333333335,0.079887433333333327,5.9108679333333312,0.3689425999999999,0.07049013333333333,1.4088536999999997
51,1.4564792333333334,0.039760933333333325,0.10788453333333335,0.035893900000000006,0.036827900000000004,0.14467816666666664,0.08188713333333332,6.0716101999999994,0.3828404666666666,0.07235656666666665,1.4254178000000002
52,1.4848415000000004,0.040560900000000004,0.11065073333333333,0.036527033333333327,0.037394500000000011,0.14891096666666664,0.0839535,6.2314192999999998,0.39700489999999999,0.074122833333333332,1.4531803333333335
53,1.5134370333333329,0.04129413333333333,0.11361680000000002,0.037160266666666678,0.038127800000000003,0.15291023333333331,0.085886566666666664,6.3928613333333333,0.41150279999999995,0.075955899999999993,1.4809762666666662
54,1.5557640333333329,0.041927300000000001,0.11641639999999996,0.037760200000000008,0.038860999999999993,0.15697633333333327,0.088086233333333305,6.5570363666666669,0.42610063333333331,0.077722366666666695,1.5219033666666668
55,1.6414177999999997,0.042527299999999997,0.11921620000000002,0.038393500000000004,0.039594266666666669,0.16190886666666662,0.090285966666666662,6.7222778666666674,0.44096516666666652,0.079722066666666647,1.6062240000000001
