,asprin-1.2.0-decision-100-rnd-n1,asprin-1.2.0-decision-100-dissimilarityPositive-n1,asprin-1.2.0-decision-100-n1,asprin-1.2.0-decision-100-dissimilarityAll-n1,asprin-1.2.0-decision-100-vguide_pguide-n1,asprin-1.2.0-decision-100-dissimilarityAllE-n1,asprin-1.2.0-decision-100-dynamic-n1,asprin-1.2.0-decision-100-nosave-n1,asprin-1.2.0-decision-100-pguide-n1,asprin-1.2.0-decision-100-vguide_pguide_rdm-n1,asprin-1.2.0-decision-100-dissimilarityPositiveE-n1
2,0.41493675000000002,0.14697725,0.086487249999999988,1.7914780000000001,1.0998333333333334,0.10873324999999999,1.1010822499999999,0.18022274999999999,0.92335874999999989,2.3873867500000001,0.11898175
3,0.42493524999999999,0.27370824999999999,0.094985750000000008,2.1224277499999999,1.4454476666666665,0.20321875,1.16107275,0.19797025000000001,0.97585074999999999,2.8865607499999997,0.21746725
4,0.4351835,0.32420074999999998,0.10348399999999999,2.2329110000000001,1.8140583333333333,0.22946450000000002,1.8077245,0.22221650000000004,1.5190185,3.5652075000000001,0.24571324999999999
5,0.44443200000000005,0.37744274999999999,0.24646224999999999,2.3081494999999999,2.0620203333333333,0.25371074999999998,2.3253957500000002,0.23296475,1.9911970000000001,3.9588975000000004,0.27420875
6,0.45393074999999999,0.42568549999999999,0.25546099999999999,2.3628909999999999,2.3149816666666667,0.27595750000000002,2.4406284999999999,0.25471125,2.1001810000000001,4.5590564999999996,0.29845474999999999
7,0.46317949999999997,0.46317975,0.47067825000000002,2.4106337499999997,2.5479463333333334,0.29770399999999997,2.5713587499999999,0.26670924999999995,2.22491175,4.9227509999999999,0.32145075000000001
8,0.47267824999999997,0.50192375,0.51217225,2.4661252500000002,2.7679130000000001,0.31770100000000001,2.7338340000000003,0.33144925000000003,2.3751395,5.3261897500000002,0.34269775000000002
9,0.48192699999999999,0.54266750000000008,0.52117075000000002,2.5203669999999998,2.9752149999999999,0.33694825000000006,2.7915752500000002,0.35819500000000004,2.4291312500000002,5.6228944999999992,0.36294500000000002
10,0.49092574999999999,0.57991174999999995,0.52991949999999999,2.5873569999999999,3.1715183333333337,0.35669525000000002,2.8995587499999997,0.37494250000000001,2.53061625,5.9853395000000003,0.38394200000000001
11,0.50092449999999999,0.6216552500000001,0.53916799999999998,2.6440985000000001,3.3574899999999999,0.37394275000000005,2.933554,0.38644099999999998,2.56386125,6.3427854999999997,0.40293875000000001
12,0.51067299999999993,0.66189925000000005,0.54816675000000004,2.7148379999999999,3.5417956666666668,0.39169025000000002,2.9887955000000002,0.41418700000000003,2.6181027499999998,6.650989,0.42168600000000001
13,0.51917175000000004,0.70514250000000001,0.55741549999999995,2.78057775,3.7131026666666664,0.40868774999999996,3.0135420000000002,0.42918449999999997,2.6428492500000003,6.9414444999999994,0.43993349999999998
14,0.53116950000000007,0.74738600000000011,0.56666400000000006,2.8578159999999997,3.893742,0.42693449999999999,3.1142764999999999,0.43993299999999996,2.7385847499999998,7.2588962499999994,0.45893075
15,0.54041800000000006,0.78862949999999998,0.57566249999999997,2.9303049999999997,4.1013770000000003,0.44368174999999999,3.13602325,0.47192825000000005,2.7600812499999998,7.5436027499999998,0.4774275
16,0.55066625000000002,0.83562225000000012,0.58466125000000002,3.00579375,4.2873486666666665,0.46167924999999999,3.1762672499999995,0.49417450000000002,2.8000750000000001,7.8275597499999998,0.49692449999999999
17,0.56041474999999996,0.87836575000000006,0.59340974999999996,3.0830320000000002,4.4546563333333333,0.48492574999999999,3.4114817500000001,0.55516499999999991,3.0145422499999999,8.1370127499999985,0.52192099999999997
18,0.57041324999999998,0.92785849999999992,0.60215825000000001,3.1647695000000002,4.6422943333333331,0.52916874999999997,3.4377277500000001,0.57066275,3.0402885000000004,8.3832255,0.57166349999999999
19,0.57991199999999998,0.97485124999999995,0.61115700000000006,3.2540057500000001,4.8189343333333339,0.55391499999999994,3.4612242500000003,0.5839105,3.0635352500000002,8.6646824999999996,0.59940925
20,0.58941050000000006,1.0215942499999999,0.61990575000000003,3.3472415,4.993574333333334,0.57716125000000007,3.5804564999999999,0.60265750000000007,3.1767685000000001,8.9333917500000002,0.62540525000000002
21,0.59890874999999999,1.07083675,0.6286545,3.4379780000000002,5.1695476666666673,0.59840800000000005,3.6037030000000003,0.61365575000000006,3.1995152500000006,9.1803545,0.64865149999999994
22,0.60915750000000002,1.12332875,0.63765300000000003,3.5579597499999998,5.3271903333333332,0.61915449999999994,3.6334482500000003,0.64690074999999991,3.2292610000000002,9.4083197500000004,0.67164800000000002
23,0.61865625000000002,1.1770704999999999,0.64640149999999996,3.6611942499999999,5.4938313333333326,0.63815149999999998,3.6744422500000002,0.66039875000000003,3.26850525,9.6622812499999995,0.6926445
24,0.63040474999999996,1.23006225,0.65489999999999993,3.77367725,5.6551400000000003,0.65689874999999998,3.7026880000000002,0.67289650000000001,3.2975004999999999,9.9297404999999994,0.713391
25,0.63940324999999998,1.2865534999999999,0.6643985,3.8814107499999997,5.8194483333333338,0.67514625000000006,3.7326830000000002,0.68414474999999997,3.3284962500000002,10.15270625,0.73313850000000014
26,0.64940175,1.3440449999999999,0.67289725,3.9886442500000006,5.9757579999999999,0.69314374999999995,3.7574295000000006,0.69614274999999992,3.3537425000000001,10.39816925,0.75338550000000004
27,0.65915024999999994,1.4007862500000001,0.68214624999999995,4.1003772500000002,6.1324009999999989,0.71189100000000005,3.7754270000000001,0.7096404999999999,3.3722397499999999,10.673127749999999,0.7731325
28,0.66889874999999999,1.4580277499999998,0.69114475000000009,4.2568537500000003,6.2920436666666673,0.81087575000000001,3.7969240000000002,0.72063900000000003,3.3942364999999999,10.93183825,0.86561850000000007
29,0.67864725000000004,1.5177687499999999,0.69989324999999991,4.4423254999999999,6.4530193333333337,0.83312249999999999,3.8221702500000001,0.73288724999999999,3.4209825,11.202047,0.88861449999999997
30,0.70989250000000004,1.5802592499999999,0.70864199999999999,4.578055,6.6096620000000001,0.8543695,3.8446665000000002,0.74438525,3.4447287499999999,11.4427605,0.91161100000000006
31,0.71914125000000007,1.6424997500000003,0.71764074999999994,4.7492789999999996,6.7803026666666666,0.87436650000000005,3.8836607499999998,0.75413375000000005,3.4864722499999998,11.647979249999999,0.93335750000000006
32,0.72888975,1.7059899999999999,0.72638924999999999,4.8840087499999996,6.9462773333333336,0.89261374999999998,3.90340775,0.78562900000000002,3.50696925,11.890192750000001,0.95310450000000002
33,0.7383885,1.77097975,0.73538775000000012,5.0257372500000006,7.1085859999999998,0.97160174999999993,3.9206547500000002,0.7976272499999999,3.5249664999999997,12.13240575,1.0268435
34,0.74788725,1.8382192499999999,0.74413624999999994,5.1667160000000001,7.2608959999999998,0.99209900000000006,3.9399019999999996,0.90236099999999997,3.5449634999999997,12.352872000000001,1.04809025
35,0.75713575,1.9069582499999997,0.753135,5.3161934999999998,7.4232046666666669,1.0113462499999999,3.9578992500000001,0.91485899999999998,3.5637107500000003,12.636078999999999,1.06808725
