,asprin-1.2.0-decision-100-rnd-n1,asprin-1.2.0-decision-100-dissimilarityPositive-n1,asprin-1.2.0-decision-100-n1,asprin-1.2.0-decision-100-dissimilarityAll-n1,asprin-1.2.0-decision-100-vguide_pguide-n1,asprin-1.2.0-decision-100-dissimilarityAllE-n1,asprin-1.2.0-decision-100-dynamic-n1,asprin-1.2.0-decision-100-nosave-n1,asprin-1.2.0-decision-100-pguide-n1,asprin-1.2.0-decision-100-vguide_pguide_rdm-n1,asprin-1.2.0-decision-100-dissimilarityPositiveE-n1
2,0.023997000000000001,0.026997,0.029995000000000001,0.039994000000000002,0.265959,0.028996999999999998,0.036993999999999999,0.025995000000000001,0.035993999999999998,0.26595999999999997,0.026995999999999999
3,0.032995999999999998,0.036996000000000001,0.040993000000000002,0.063991000000000006,0.49192399999999997,0.039995999999999997,0.056991,0.034993000000000003,0.054991999999999999,0.49292599999999998,0.036995
4,0.041993999999999997,0.046994000000000001,0.051991999999999997,0.094986000000000001,0.71689000000000003,0.050993999999999998,0.076988000000000001,0.043992000000000003,0.073988999999999999,0.71989099999999995,0.047993000000000001
5,0.050992000000000003,0.056992000000000001,0.061990999999999997,0.13197999999999999,0.948855,0.061991999999999998,0.096985000000000002,0.052991000000000003,0.092985999999999999,0.94585600000000003,0.057991000000000001
6,0.059991000000000003,0.066990999999999995,0.071989999999999998,0.17497399999999999,1.1748209999999999,0.072991,0.116982,0.061990000000000003,0.111983,1.171821,0.068988999999999995
7,0.067989999999999995,0.076990000000000003,0.081989000000000006,0.222966,1.4007860000000001,0.083989999999999995,0.13697899999999999,0.070988999999999997,0.13098000000000001,1.3977869999999999,0.078987000000000002
8,0.076988000000000001,0.086987999999999996,0.091988,0.27795799999999998,1.626752,0.094989000000000004,0.155976,0.079988000000000004,0.148977,1.6247529999999999,0.089984999999999996
9,0.085986999999999994,0.096986000000000003,0.10298599999999999,0.338949,1.851718,0.106987,0.17597299999999999,0.088986999999999997,0.16697400000000001,1.850719,0.100983
10,0.094985,0.107985,0.112985,0.40693800000000002,2.0756839999999999,0.11798500000000001,0.19497,0.097986000000000004,0.185971,2.0776849999999998,0.111981
11,0.10398300000000001,0.11798400000000001,0.123984,0.47992600000000002,2.30165,0.12898299999999999,0.21796599999999999,0.106985,0.20396800000000001,2.3036509999999999,0.122979
12,0.112981,0.12898200000000001,0.13498299999999999,0.55991400000000002,2.5266160000000002,0.140981,0.23996300000000001,0.115984,0.221965,2.529617,0.13397800000000001
13,0.121979,0.13897999999999999,0.145981,0.64590099999999995,2.751582,0.151979,0.26196000000000003,0.124983,0.24096300000000001,2.7565819999999999,0.14497699999999999
14,0.13097700000000001,0.148978,0.15597900000000001,0.73888699999999996,2.9765480000000002,0.16397700000000001,0.28495599999999999,0.13298199999999999,0.25896000000000002,2.9815480000000001,0.155975
15,0.13997599999999999,0.15897700000000001,0.16597700000000001,0.83687199999999995,3.201514,0.17497499999999999,0.30795299999999998,0.141981,0.27695700000000001,3.2085129999999999,0.16697400000000001
16,0.148975,0.16997499999999999,0.17597499999999999,0.94085600000000003,3.4264790000000001,0.185974,0.32995000000000002,0.15098,0.29495500000000002,3.4354779999999998,0.17797299999999999
17,0.157974,0.179974,0.185974,1.051839,3.6514440000000001,0.19697200000000001,0.35294700000000001,0.15997900000000001,0.31295200000000001,3.6614429999999998,0.187971
18,0.16697300000000001,0.189972,0.19597200000000001,1.168822,3.8764099999999999,0.20796999999999999,0.37194500000000003,0.16897799999999999,0.33095000000000002,3.8874089999999999,0.19797000000000001
19,0.17597099999999999,0.20097000000000001,0.20696999999999999,1.291803,4.1023750000000003,0.218969,0.39194200000000001,0.177977,0.34994700000000001,4.1133740000000003,0.20896799999999999
20,0.18497,0.21196799999999999,0.217968,1.420784,4.3293410000000003,0.22996800000000001,0.41094000000000003,0.186976,0.36794399999999999,4.3403400000000003,0.21896699999999999
21,0.193969,0.221966,0.227966,1.5567629999999999,4.5543060000000004,0.24096600000000001,0.43093700000000001,0.19497400000000001,0.38694099999999998,4.5673050000000002,0.229966
22,0.20296700000000001,0.232964,0.23796400000000001,1.6977420000000001,4.7792719999999997,0.25096499999999999,0.449934,0.20397199999999999,0.40493800000000002,4.7932709999999998,0.24096500000000001
23,0.21196499999999999,0.24396200000000001,0.24796299999999999,1.844719,5.0052370000000002,0.261963,0.46993099999999999,0.21296999999999999,0.42393500000000001,5.0192370000000004,0.25096400000000002
24,0.22096399999999999,0.25496099999999999,0.257961,1.9976959999999999,5.2362010000000003,0.27296199999999998,0.48892799999999997,0.221968,0.44193199999999999,5.2462030000000004,0.26196199999999997
25,0.229963,0.265959,0.268959,2.1576719999999998,5.4581679999999997,0.28395999999999999,0.50892499999999996,0.229966,0.46092899999999998,5.4721690000000001,0.27196100000000001
26,0.23896200000000001,0.27595700000000001,0.27895700000000001,2.3226469999999999,5.6801339999999998,0.29495900000000003,0.527922,0.23896500000000001,0.47892600000000002,5.6971350000000003,0.28195999999999999
27,0.24696000000000001,0.28795500000000002,0.28995500000000002,2.4936210000000001,5.9011009999999997,0.30495699999999998,0.54691900000000004,0.24796399999999999,0.497923,5.9231009999999999,0.291958
